Date,Audiences,MovieID
20120910,23,20126406
20120911,154,20126406
20120912,93,20126406
20120913,11,20126406
20120914,206,20126406
20120915,253,20126406
20120916,174,20126406
20071108,40696,20070582
20071109,54351,20070582
20071110,98582,20070582
20071111,84073,20070582
20071112,38379,20070582
20071113,40693,20070582
20071114,36503,20070582
20071115,36164,20070582
20071116,56164,20070582
20071117,95479,20070582
20071118,75963,20070582
20071119,41479,20070582
20071120,46184,20070582
20071121,44079,20070582
20071122,43908,20070582
20071123,58938,20070582
20071124,96138,20070582
20071125,76890,20070582
20071126,38462,20070582
20071127,41991,20070582
20071128,43088,20070582
20071129,36284,20070582
20071130,47234,20070582
20071201,78942,20070582
20071202,59735,20070582
20071203,27003,20070582
20071204,28735,20070582
20071205,27462,20070582
20071206,29442,20070582
20071207,37363,20070582
20071208,62740,20070582
20071209,50139,20070582
20071210,22448,20070582
20071211,25749,20070582
20071212,14923,20070582
20071213,16729,20070582
20071214,18300,20070582
20071215,31656,20070582
20071216,25225,20070582
20071217,14553,20070582
20071218,6109,20070582
20071219,2417,20070582
20071220,1343,20070582
20071221,1997,20070582
20071222,3731,20070582
20071223,2899,20070582
20071224,3649,20070582
20071225,3997,20070582
20071226,2350,20070582
20071227,2084,20070582
20071228,2391,20070582
20071229,3973,20070582
20071230,3324,20070582
20071231,3000,20070582
20080101,2381,20070582
20080102,1089,20070582
20080103,1065,20070582
20080104,1356,20070582
20080105,2475,20070582
20080106,1885,20070582
20080107,943,20070582
20080108,1252,20070582
20080109,1298,20070582
20080110,179,20070582
20080111,178,20070582
20080112,629,20070582
20080113,436,20070582
20080114,181,20070582
20080115,281,20070582
20080116,366,20070582
20080117,197,20070582
20080118,308,20070582
20080119,381,20070582
20080120,300,20070582
20080121,243,20070582
20080122,270,20070582
20080123,249,20070582
20080124,176,20070582
20080125,167,20070582
20080126,329,20070582
20080127,294,20070582
20080128,176,20070582
20080129,133,20070582
20080130,134,20070582
20080131,7,20070582
20080201,13,20070582
20080202,19,20070582
20080203,25,20070582
20080204,13,20070582
20080205,13,20070582
20080206,25,20070582
20080207,19,20070582
20080208,47,20070582
20080209,37,20070582
20080210,11,20070582
20080211,6,20070582
20080212,4,20070582
20080213,11,20070582
20080214,7,20070582
20080215,13,20070582
20071212,62084,20070637
20071213,88670,20070637
20071214,96696,20070637
20071215,196204,20070637
20071216,196978,20070637
20071217,70514,20070637
20071218,69098,20070637
20071219,104218,20070637
20071220,46485,20070637
20071221,51107,20070637
20071222,95968,20070637
20071223,99825,20070637
20071224,102386,20070637
20071225,131608,20070637
20071226,41030,20070637
20071227,29906,20070637
20071228,33704,20070637
20071229,62856,20070637
20071230,64679,20070637
20071231,55648,20070637
20080101,61740,20070637
20080102,23668,20070637
20080103,17761,20070637
20080104,21281,20070637
20080105,43891,20070637
20080106,40264,20070637
20080107,15736,20070637
20080108,14786,20070637
20080109,13796,20070637
20080110,4323,20070637
20080111,5286,20070637
20080112,11998,20070637
20080113,10191,20070637
20080114,3644,20070637
20080115,3271,20070637
20080116,3160,20070637
20080117,409,20070637
20080118,461,20070637
20080119,943,20070637
20080120,752,20070637
20080121,380,20070637
20080122,407,20070637
20080123,331,20070637
20080124,108,20070637
20080125,111,20070637
20080126,204,20070637
20080127,242,20070637
20080128,49,20070637
20080129,70,20070637
20080130,38,20070637
20080131,7,20070637
20080201,-2,20070637
20150603,92875,20144682
20150604,103388,20144682
20150605,143360,20144682
20150606,323142,20144682
20150607,257907,20144682
20150608,78362,20144682
20150609,67140,20144682
20150610,69677,20144682
20150611,40320,20144682
20150612,56701,20144682
20150613,121239,20144682
20150614,107845,20144682
20150615,32276,20144682
20150616,30611,20144682
20150617,31151,20144682
20150618,15004,20144682
20150619,19759,20144682
20150620,40133,20144682
20150621,36016,20144682
20150622,14219,20144682
20150623,14712,20144682
20150624,7258,20144682
20150625,1040,20144682
20150626,1473,20144682
20150627,2077,20144682
20150628,2044,20144682
20150629,965,20144682
20150630,905,20144682
20150701,961,20144682
20150702,68,20144682
20150703,88,20144682
20150704,158,20144682
20150705,195,20144682
20150706,83,20144682
20150707,90,20144682
20150708,85,20144682
20150709,23,20144682
20150710,18,20144682
20150711,29,20144682
20150712,53,20144682
20150713,25,20144682
20150714,17,20144682
20150715,36,20144682
20050107,64385,20040744
20050108,130207,20040744
20050109,113204,20040744
20050110,35488,20040744
20050111,38770,20040744
20050112,36922,20040744
20050113,31329,20040744
20050114,37836,20040744
20050115,84722,20040744
20050116,70885,20040744
20050117,22682,20040744
20050118,23400,20040744
20050119,21746,20040744
20050120,16976,20040744
20050121,14295,20040744
20050122,39663,20040744
20050123,34892,20040744
20050124,8874,20040744
20050125,9397,20040744
20050126,8942,20040744
20050127,1814,20040744
20050128,2157,20040744
20050129,6269,20040744
20050130,6183,20040744
20050131,1237,20040744
20050201,1327,20040744
20050202,1261,20040744
20050203,57,20040744
20050204,215,20040744
20050205,242,20040744
20050206,299,20040744
20050207,138,20040744
20050208,44,20040744
20050209,40,20040744
20050210,88,20040744
20050211,50,20040744
20050212,89,20040744
20050213,50,20040744
20050214,5,20040744
20081113,122963,20080637
20081114,76696,20080637
20081115,146885,20080637
20081116,111149,20080637
20081117,48746,20080637
20081118,50821,20080637
20081119,43924,20080637
20081120,37163,20080637
20081121,46291,20080637
20081122,97826,20080637
20081123,69582,20080637
20081124,26751,20080637
20081125,28041,20080637
20081126,28618,20080637
20081127,21991,20080637
20081128,25176,20080637
20081129,49178,20080637
20081130,37253,20080637
20081201,12833,20080637
20081202,13289,20080637
20081203,6368,20080637
20081204,5867,20080637
20081205,6208,20080637
20081206,12690,20080637
20081207,10129,20080637
20081208,4315,20080637
20081209,4489,20080637
20081210,472,20080637
20081211,401,20080637
20081212,571,20080637
20081213,1104,20080637
20081214,777,20080637
20081215,335,20080637
20081216,519,20080637
20081217,16,20080637
20081218,41,20080637
20081219,35,20080637
20081220,142,20080637
20081221,102,20080637
20081222,49,20080637
20081223,0,20080637
20130801,601029,20126674
20130802,629024,20126674
20130803,848001,20126674
20130804,790669,20126674
20130805,466951,20126674
20130806,390444,20126674
20130807,362424,20126674
20130808,329869,20126674
20130809,368390,20126674
20130810,648032,20126674
20130811,583412,20126674
20130812,256305,20126674
20130813,235500,20126674
20130814,199925,20126674
20130815,349051,20126674
20130816,193655,20126674
20130817,270845,20126674
20130818,231526,20126674
20130819,86746,20126674
20130820,77762,20126674
20130821,68806,20126674
20130822,58440,20126674
20130823,68103,20126674
20130824,133071,20126674
20130825,120861,20126674
20130826,46550,20126674
20130827,45704,20126674
20130828,41941,20126674
20130829,30267,20126674
20130830,37141,20126674
20130831,64582,20126674
20130901,56477,20126674
20130902,19196,20126674
20130903,17844,20126674
20130904,16058,20126674
20130905,9333,20126674
20130906,11636,20126674
20130907,21974,20126674
20130908,19069,20126674
20130909,6984,20126674
20130910,7345,20126674
20130911,4314,20126674
20130912,3422,20126674
20130913,4469,20126674
20130914,6811,20126674
20130915,4637,20126674
20130916,2690,20126674
20130917,3451,20126674
20130918,5247,20126674
20130919,7941,20126674
20130920,9719,20126674
20130921,8192,20126674
20130922,4978,20126674
20130923,1775,20126674
20130924,1945,20126674
20130925,1580,20126674
20130926,1241,20126674
20130927,1433,20126674
20130928,2660,20126674
20130929,2360,20126674
20130930,1116,20126674
20131001,1241,20126674
20131002,1204,20126674
20131003,1426,20126674
20131004,789,20126674
20131005,925,20126674
20131006,753,20126674
20131007,402,20126674
20131008,759,20126674
20131009,850,20126674
20131010,356,20126674
20131011,424,20126674
20131012,302,20126674
20131013,316,20126674
20131014,577,20126674
20131015,908,20126674
20131016,504,20126674
20131017,194,20126674
20131018,463,20126674
20131019,611,20126674
20151008,89466,20142855
20151009,160928,20142855
20151010,156779,20142855
20151011,135450,20142855
20151012,46545,20142855
20151013,43485,20142855
20151014,48417,20142855
20151015,35143,20142855
20151016,50736,20142855
20151017,88597,20142855
20151018,83427,20142855
20151019,29808,20142855
20151020,27609,20142855
20151021,29155,20142855
20151022,9098,20142855
20151023,12614,20142855
20151024,20816,20142855
20151025,20122,20142855
20151026,7197,20142855
20151027,8047,20142855
20151028,1520,20142855
20151029,1068,20142855
20151030,1252,20142855
20151031,1624,20142855
20151101,1552,20142855
20151102,623,20142855
20151103,550,20142855
20151104,628,20142855
20151105,43,20142855
20151106,83,20142855
20151107,183,20142855
20151108,140,20142855
20151109,39,20142855
20151110,56,20142855
20151111,27,20142855
20151112,371,20142855
20151113,483,20142855
20151114,200,20142855
20151115,184,20142855
20151116,182,20142855
20151117,198,20142855
20151118,147,20142855
20071114,30308,20070466
20071115,35285,20070466
20071116,54238,20070466
20071117,104449,20070466
20071118,107099,20070466
20071119,42123,20070466
20071120,46045,20070466
20071121,46577,20070466
20071122,46482,20070466
20071123,66580,20070466
20071124,139052,20070466
20071125,136285,20070466
20071126,51109,20070466
20071127,51662,20070466
20071128,54990,20070466
20071129,42969,20070466
20071130,59563,20070466
20071201,116887,20070466
20071202,113705,20070466
20071203,40718,20070466
20071204,39859,20070466
20071205,39111,20070466
20071206,37875,20070466
20071207,48550,20070466
20071208,100338,20070466
20071209,93359,20070466
20071210,31937,20070466
20071211,32206,20070466
20071212,16811,20070466
20071213,18836,20070466
20071214,22433,20070466
20071215,42635,20070466
20071216,41442,20070466
20071217,18200,20070466
20071218,5137,20070466
20071219,3507,20070466
20071220,1901,20070466
20071221,2225,20070466
20071222,3801,20070466
20071223,3437,20070466
20071224,3426,20070466
20071225,3617,20070466
20071226,1365,20070466
20071227,898,20070466
20071228,1004,20070466
20071229,1720,20070466
20071230,1896,20070466
20071231,1810,20070466
20080101,1490,20070466
20080102,521,20070466
20080103,1805,20070466
20080104,1923,20070466
20080105,1718,20070466
20080106,1523,20070466
20080107,503,20070466
20080108,508,20070466
20080109,601,20070466
20080110,34,20070466
20080111,30,20070466
20080112,134,20070466
20080113,117,20070466
20080114,17,20070466
20080115,13,20070466
20080116,26,20070466
20080117,23,20070466
20080118,46,20070466
20080119,89,20070466
20080120,137,20070466
20080121,16,20070466
20080122,32,20070466
20080123,24,20070466
20080124,28,20070466
20080125,33,20070466
20080126,77,20070466
20080127,70,20070466
20080128,24,20070466
20080129,39,20070466
20080130,28,20070466
20080131,19,20070466
20080201,17,20070466
20080202,19,20070466
20080203,28,20070466
20080605,94645,20080709
20080606,138390,20080709
20080607,119254,20080709
20080608,89776,20080709
20080609,40298,20080709
20080610,41572,20080709
20080611,42248,20080709
20080612,34856,20080709
20080613,44842,20080709
20080614,71473,20080709
20080615,54612,20080709
20080616,28030,20080709
20080617,29567,20080709
20080618,29083,20080709
20080619,19972,20080709
20080620,23488,20080709
20080621,31172,20080709
20080622,23697,20080709
20080623,16670,20080709
20080624,17131,20080709
20080625,13714,20080709
20080626,7354,20080709
20080627,8395,20080709
20080628,10589,20080709
20080629,9281,20080709
20080630,6122,20080709
20080701,5988,20080709
20080702,1093,20080709
20080703,923,20080709
20080704,1272,20080709
20080705,1667,20080709
20080706,1286,20080709
20080707,676,20080709
20080708,967,20080709
20080709,992,20080709
20080710,315,20080709
20080711,451,20080709
20080712,490,20080709
20080713,440,20080709
20080714,324,20080709
20080715,309,20080709
20080716,247,20080709
20080717,70,20080709
20080718,151,20080709
20100318,47303,20100103
20100319,60145,20100103
20100320,147703,20100103
20100321,129739,20100103
20100322,31168,20100103
20100323,33493,20100103
20100324,31782,20100103
20100325,27080,20100103
20100326,39597,20100103
20100327,96356,20100103
20100328,82377,20100103
20100329,20721,20100103
20100330,21679,20100103
20100331,24695,20100103
20100401,12076,20100103
20100402,16080,20100103
20100403,40154,20100103
20100404,33097,20100103
20100405,9435,20100103
20100406,9062,20100103
20100407,9329,20100103
20100408,4583,20100103
20100409,7374,20100103
20100410,17334,20100103
20100411,14129,20100103
20100412,3870,20100103
20100413,4183,20100103
20100414,4054,20100103
20100415,920,20100103
20100416,1172,20100103
20100417,3073,20100103
20100418,2208,20100103
20100419,720,20100103
20100420,728,20100103
20100421,716,20100103
20100422,192,20100103
20100423,276,20100103
20100424,472,20100103
20100425,406,20100103
20100426,178,20100103
20100427,174,20100103
20100428,245,20100103
20160102,396224,20157042
20160103,268938,20157042
20160104,96300,20157042
20160105,73733,20157042
20160106,62132,20157042
20160107,46128,20157042
20160108,49794,20157042
20160109,93663,20157042
20160110,74291,20157042
20160111,22602,20157042
20160112,21212,20157042
20160113,20071,20157042
20160114,6440,20157042
20160115,7859,20157042
20160116,11646,20157042
20160117,10044,20157042
20160118,3962,20157042
20160119,3768,20157042
20160120,4280,20157042
20160121,584,20157042
20160122,678,20157042
20160123,1095,20157042
20160124,684,20157042
20160125,368,20157042
20160126,431,20157042
20160127,740,20157042
20160128,160,20157042
20160129,152,20157042
20160130,193,20157042
20160131,192,20157042
20160201,65,20157042
20160202,231,20157042
20160203,77,20157042
20160204,43,20157042
20091223,67277,20090856
20091224,143771,20090856
20091225,251100,20090856
20091226,191726,20090856
20091227,149990,20090856
20091228,70950,20090856
20091229,74500,20090856
20091230,77466,20090856
20091231,104632,20090856
20100101,165556,20090856
20100102,164328,20090856
20100103,128074,20090856
20100104,43266,20090856
20100105,41304,20090856
20100106,39365,20090856
20100107,27908,20090856
20100108,36192,20090856
20100109,77099,20090856
20100110,69468,20090856
20100111,22419,20090856
20100112,22816,20090856
20100113,19388,20090856
20100114,13432,20090856
20100115,17422,20090856
20100116,36961,20090856
20100117,31181,20090856
20100118,11335,20090856
20100119,11443,20090856
20100120,10073,20090856
20100121,5075,20090856
20100122,5915,20090856
20100123,14715,20090856
20100124,13107,20090856
20100125,3872,20090856
20100126,3974,20090856
20100127,3916,20090856
20100128,1744,20090856
20100129,1466,20090856
20100130,3008,20090856
20100131,2908,20090856
20100201,754,20090856
20100202,739,20090856
20100203,822,20090856
20100204,43,20090856
20100205,67,20090856
20100206,368,20090856
20100207,221,20090856
20100208,42,20090856
20100209,46,20090856
20100210,65,20090856
20111221,71772,20112621
20111222,71313,20112621
20111223,95295,20112621
20111224,226740,20112621
20111225,214920,20112621
20111226,72358,20112621
20111227,72339,20112621
20111228,76933,20112621
20111229,85051,20112621
20111230,116242,20112621
20111231,184287,20112621
20120101,153004,20112621
20120102,68111,20112621
20120103,54640,20112621
20120104,44603,20112621
20120105,38942,20112621
20120106,49264,20112621
20120107,110327,20112621
20120108,93839,20112621
20120109,29451,20112621
20120110,28879,20112621
20120111,26169,20112621
20120112,22236,20112621
20120113,28697,20112621
20120114,69255,20112621
20120115,58230,20112621
20120116,17141,20112621
20120117,17064,20112621
20120118,3979,20112621
20120119,1864,20112621
20120120,2800,20112621
20120121,4173,20112621
20120122,3753,20112621
20120123,4607,20112621
20120124,4814,20112621
20120125,1967,20112621
20120126,989,20112621
20120127,1156,20112621
20120128,2694,20112621
20120129,2157,20112621
20120130,827,20112621
20120131,863,20112621
20120201,619,20112621
20120202,226,20112621
20120203,240,20112621
20120204,455,20112621
20120205,292,20112621
20120206,149,20112621
20120207,250,20112621
20120208,171,20112621
20120209,22,20112621
20120210,26,20112621
20120211,49,20112621
20120212,67,20112621
20120213,5,20112621
20120214,32,20112621
20120215,23,20112621
20120216,30,20112621
20120217,24,20112621
20120218,27,20112621
20120219,50,20112621
20120220,6,20112621
20120221,18,20112621
20120222,18,20112621
20110504,62694,20110221
20110505,170657,20110221
20110506,72275,20110221
20110507,134129,20110221
20110508,96446,20110221
20110509,87217,20110221
20110510,159797,20110221
20110511,27920,20110221
20110512,28585,20110221
20110513,42292,20110221
20110514,99503,20110221
20110515,81956,20110221
20110516,23299,20110221
20110517,21343,20110221
20110518,21168,20110221
20110519,9774,20110221
20110520,14987,20110221
20110521,35894,20110221
20110522,27807,20110221
20110523,8301,20110221
20110524,8071,20110221
20110525,8447,20110221
20110526,2694,20110221
20110527,3687,20110221
20110528,5711,20110221
20110529,4675,20110221
20110530,2355,20110221
20110531,2601,20110221
20110601,1535,20110221
20110602,180,20110221
20110603,215,20110221
20110604,220,20110221
20110605,241,20110221
20110606,319,20110221
20110607,236,20110221
20131002,91705,20134582
20131003,187802,20134582
20131004,114228,20134582
20131005,186733,20134582
20131006,182807,20134582
20131007,73905,20134582
20131008,114664,20134582
20131009,211151,20134582
20131010,63745,20134582
20131011,105657,20134582
20131012,177325,20134582
20131013,161641,20134582
20131014,58572,20134582
20131015,67956,20134582
20131016,66542,20134582
20131017,49668,20134582
20131018,70655,20134582
20131019,131827,20134582
20131020,115164,20134582
20131021,32513,20134582
20131022,32660,20134582
20131023,30574,20134582
20131024,20503,20134582
20131025,29778,20134582
20131026,61440,20134582
20131027,54779,20134582
20131028,14917,20134582
20131029,15238,20134582
20131030,10167,20134582
20131031,8705,20134582
20131101,10417,20134582
20131102,23924,20134582
20131103,22290,20134582
20131104,6386,20134582
20131105,6874,20134582
20131106,4759,20134582
20131107,5117,20134582
20131108,3160,20134582
20131109,6921,20134582
20131110,6573,20134582
20131111,2284,20134582
20131112,3276,20134582
20131113,2204,20134582
20131114,1018,20134582
20131115,1104,20134582
20131116,1536,20134582
20131117,1851,20134582
20131118,1497,20134582
20131119,1342,20134582
20131120,834,20134582
20100729,162930,20100370
20100730,194826,20100370
20100731,353143,20100370
20100801,321585,20100370
20100802,207350,20100370
20100803,189552,20100370
20100804,135820,20100370
20100805,107849,20100370
20100806,116746,20100370
20100807,191322,20100370
20100808,163696,20100370
20100809,68370,20100370
20100810,65826,20100370
20100811,58774,20100370
20100812,44087,20100370
20100813,54154,20100370
20100814,99281,20100370
20100815,86958,20100370
20100816,34556,20100370
20100817,32481,20100370
20100818,29571,20100370
20100819,13225,20100370
20100820,15425,20100370
20100821,29668,20100370
20100822,22948,20100370
20100823,8280,20100370
20100824,7696,20100370
20100825,7766,20100370
20100826,617,20100370
20100827,456,20100370
20100828,915,20100370
20100829,746,20100370
20100830,487,20100370
20100831,681,20100370
20100901,418,20100370
20100902,57,20100370
20100903,18,20100370
20100904,51,20100370
20100905,81,20100370
20100906,43,20100370
20100907,19,20100370
20100908,17,20100370
20100909,17,20100370
20100910,9,20100370
20100911,15,20100370
20100912,33,20100370
20100913,5,20100370
20100914,4,20100370
20110414,37976,20119974
20110415,50030,20119974
20110416,124702,20119974
20110417,107736,20119974
20110418,39455,20119974
20110419,37943,20119974
20110420,32430,20119974
20110421,31437,20119974
20110422,47676,20119974
20110423,101135,20119974
20110424,88220,20119974
20110425,26270,20119974
20110426,29934,20119974
20110427,28424,20119974
20110428,23536,20119974
20110429,30926,20119974
20110430,59553,20119974
20110501,49419,20119974
20110502,20353,20119974
20110503,17329,20119974
20110504,6476,20119974
20110505,13781,20119974
20110506,5160,20119974
20110507,7942,20119974
20110508,6151,20119974
20110509,6111,20119974
20110510,9049,20119974
20110511,2478,20119974
20110512,1028,20119974
20110513,1126,20119974
20110514,2450,20119974
20110515,1918,20119974
20110516,767,20119974
20110517,679,20119974
20110518,740,20119974
20140122,142843,20131102
20140123,138364,20131102
20140124,175833,20131102
20140125,343558,20131102
20140126,333768,20131102
20140127,160582,20131102
20140128,173540,20131102
20140129,266619,20131102
20140130,405341,20131102
20140131,546819,20131102
20140201,657756,20131102
20140202,563776,20131102
20140203,244977,20131102
20140204,186341,20131102
20140205,175659,20131102
20140206,171828,20131102
20140207,205910,20131102
20140208,437996,20131102
20140209,399953,20131102
20140210,130201,20131102
20140211,146074,20131102
20140212,137385,20131102
20140213,116798,20131102
20140214,159802,20131102
20140215,271595,20131102
20140216,249552,20131102
20140217,96616,20131102
20140218,95898,20131102
20140219,86513,20131102
20140220,67850,20131102
20140221,75861,20131102
20140222,159802,20131102
20140223,150030,20131102
20140224,56648,20131102
20140225,57250,20131102
20140226,62612,20131102
20140227,48826,20131102
20140228,57228,20131102
20140301,128021,20131102
20140302,91250,20131102
20140303,22210,20131102
20140304,23310,20131102
20140305,21563,20131102
20140306,19876,20131102
20140307,24768,20131102
20140308,62975,20131102
20140309,57433,20131102
20140310,16959,20131102
20140311,15175,20131102
20140312,16193,20131102
20140313,10194,20131102
20140314,13675,20131102
20140315,29458,20131102
20140316,25637,20131102
20140317,7862,20131102
20140318,8183,20131102
20140319,7979,20131102
20140320,3977,20131102
20140321,5094,20131102
20140322,11099,20131102
20140323,10342,20131102
20140324,3345,20131102
20140325,3914,20131102
20140326,2316,20131102
20140327,1968,20131102
20140328,1890,20131102
20140329,3291,20131102
20140330,2979,20131102
20140331,3009,20131102
20140401,2060,20131102
20140402,1217,20131102
20140403,612,20131102
20140404,387,20131102
20140405,350,20131102
20140406,382,20131102
20140407,138,20131102
20140408,186,20131102
20140409,216,20131102
20140410,111,20131102
20140411,85,20131102
20140412,38,20131102
20140413,22,20131102
20140414,42,20131102
20140415,75,20131102
20140416,117,20131102
20140417,24,20131102
20140418,191,20131102
20140419,49,20131102
20140420,111,20131102
20140421,7,20131102
20140422,68,20131102
20140423,89,20131102
20140424,4,20131102
20140425,6,20131102
20160803,397666,20152963
20160804,255185,20152963
20160805,219875,20152963
20160806,298947,20152963
20160807,243153,20152963
20160808,103011,20152963
20160809,88399,20152963
20160810,36461,20152963
20160811,32700,20152963
20160812,34381,20152963
20160813,40244,20152963
20160814,41776,20152963
20160815,34753,20152963
20160816,19491,20152963
20160817,6462,20152963
20160818,5303,20152963
20160819,5818,20152963
20160820,8976,20152963
20160821,7975,20152963
20160822,3900,20152963
20160823,3340,20152963
20160824,2109,20152963
20160825,1020,20152963
20160826,854,20152963
20160827,1424,20152963
20160828,1277,20152963
20160829,502,20152963
20160830,524,20152963
20160831,66,20152963
20160901,20,20152963
20160902,40,20152963
20160903,112,20152963
20160904,124,20152963
20160905,35,20152963
20160906,56,20152963
20060628,105129,20060148
20060629,105948,20060148
20060630,122083,20060148
20060701,246608,20060148
20060702,235344,20060148
20060703,59086,20060148
20060704,57563,20060148
20060705,57370,20060148
20060706,36272,20060148
20060707,52057,20060148
20060708,145906,20060148
20060709,118921,20060148
20060710,21303,20060148
20060711,23521,20060148
20060712,20270,20060148
20060713,13856,20060148
20060714,16738,20060148
20060715,46232,20060148
20060716,58997,20060148
20060717,61958,20060148
20060718,11344,20060148
20060719,11950,20060148
20060720,5596,20060148
20060721,7730,20060148
20060722,18610,20060148
20060723,17282,20060148
20060724,5742,20060148
20060725,5331,20060148
20060726,4476,20060148
20060727,575,20060148
20060728,724,20060148
20060729,2179,20060148
20060730,1970,20060148
20060731,936,20060148
20060801,1060,20060148
20060802,991,20060148
20060803,99,20060148
20060804,87,20060148
20060805,171,20060148
20060806,215,20060148
20060807,52,20060148
20060808,68,20060148
20060809,60,20060148
20060810,29,20060148
20060811,29,20060148
20060812,47,20060148
20060813,75,20060148
20060814,34,20060148
20060815,124,20060148
20080320,72421,20080226
20080321,74163,20080226
20080322,138208,20080226
20080323,144858,20080226
20080324,39639,20080226
20080325,35063,20080226
20080326,31615,20080226
20080327,26295,20080226
20080328,29562,20080226
20080329,65134,20080226
20080330,68916,20080226
20080331,19195,20080226
20080401,16022,20080226
20080402,15336,20080226
20080403,6460,20080226
20080404,7346,20080226
20080405,15002,20080226
20080406,14660,20080226
20080407,5006,20080226
20080408,5335,20080226
20080409,2330,20080226
20080410,840,20080226
20080411,861,20080226
20080412,2007,20080226
20080413,1847,20080226
20080414,560,20080226
20080415,627,20080226
20080416,649,20080226
20080417,144,20080226
20080418,171,20080226
20080419,259,20080226
20080420,329,20080226
20080421,71,20080226
20080422,81,20080226
20080423,92,20080226
20080424,24,20080226
20080425,36,20080226
20080426,60,20080226
20080427,62,20080226
20080428,28,20080226
20080429,33,20080226
20080430,2,20080226
20130814,293917,20136049
20130815,461073,20136049
20130816,352190,20136049
20130817,515323,20136049
20130818,485621,20136049
20130819,253861,20136049
20130820,233644,20136049
20130821,207297,20136049
20130822,176788,20136049
20130823,221985,20136049
20130824,457754,20136049
20130825,400754,20136049
20130826,128240,20136049
20130827,122749,20136049
20130828,112918,20136049
20130829,92563,20136049
20130830,117236,20136049
20130831,247124,20136049
20130901,198876,20136049
20130902,54938,20136049
20130903,53064,20136049
20130904,44089,20136049
20130905,31971,20136049
20130906,43774,20136049
20130907,101089,20136049
20130908,81848,20136049
20130909,21181,20136049
20130910,19979,20136049
20130911,10695,20136049
20130912,2732,20136049
20130913,4349,20136049
20130914,8173,20136049
20130915,6157,20136049
20130916,2606,20136049
20130917,2182,20136049
20130918,2416,20136049
20130919,3103,20136049
20130920,3468,20136049
20130921,2614,20136049
20130922,1794,20136049
20130923,813,20136049
20130924,694,20136049
20130925,398,20136049
20130926,228,20136049
20130927,382,20136049
20130928,445,20136049
20130929,449,20136049
20130930,233,20136049
20131001,214,20136049
20131002,16,20136049
20131003,42,20136049
20131004,13,20136049
20100701,71648,20100333
20100702,79145,20100333
20100703,280564,20100333
20100704,331778,20100333
20100705,46910,20100333
20100706,51152,20100333
20100707,44449,20100333
20100708,38145,20100333
20100709,53473,20100333
20100710,274382,20100333
20100711,229005,20100333
20100712,27333,20100333
20100713,27982,20100333
20100714,23064,20100333
20100715,24009,20100333
20100716,32821,20100333
20100717,116622,20100333
20100718,142290,20100333
20100719,26991,20100333
20100720,32801,20100333
20100721,14157,20100333
20100722,15556,20100333
20100723,18190,20100333
20100724,47812,20100333
20100725,45849,20100333
20100726,15378,20100333
20100727,18046,20100333
20100728,11105,20100333
20100729,8453,20100333
20100730,9377,20100333
20100731,15075,20100333
20100801,12857,20100333
20100802,11247,20100333
20100803,12200,20100333
20100804,9091,20100333
20100805,216,20100333
20100806,313,20100333
20100807,438,20100333
20100808,394,20100333
20100809,40,20100333
20100810,86,20100333
20040618,86789,20040566
20040619,157714,20040566
20040620,159360,20040566
20040621,56645,20040566
20040622,51566,20040566
20040623,49162,20040566
20040624,43876,20040566
20040625,54415,20040566
20040626,128395,20040566
20040627,113763,20040566
20040628,36286,20040566
20040629,33293,20040566
20040630,27739,20040566
20040701,26565,20040566
20040702,32156,20040566
20040703,71250,20040566
20040704,64014,20040566
20040705,26528,20040566
20040706,25595,20040566
20040707,25178,20040566
20040708,24459,20040566
20040709,27048,20040566
20040710,60869,20040566
20040711,51103,20040566
20040712,16070,20040566
20040713,17174,20040566
20040714,15820,20040566
20040715,9628,20040566
20040716,12662,20040566
20040717,29949,20040566
20040718,23384,20040566
20040719,8327,20040566
20040720,8838,20040566
20040721,9046,20040566
20040722,2866,20040566
20040723,2012,20040566
20040724,4201,20040566
20040725,4325,20040566
20040726,1919,20040566
20040727,2159,20040566
20040728,2359,20040566
20040729,859,20040566
20040730,900,20040566
20040731,971,20040566
20040801,851,20040566
20040802,877,20040566
20040803,735,20040566
20040804,793,20040566
20040805,205,20040566
20040806,204,20040566
20040807,390,20040566
20040808,345,20040566
20040809,120,20040566
20040810,171,20040566
20040811,94,20040566
20040812,58,20040566
20070606,626133,20070116
20070607,75240,20070116
20070608,100269,20070116
20070609,432565,20070116
20070610,339570,20070116
20070611,46169,20070116
20070612,46005,20070116
20070613,43684,20070116
20070614,34584,20070116
20070615,47210,20070116
20070616,180933,20070116
20070617,176848,20070116
20070618,25445,20070116
20070619,25553,20070116
20070620,23652,20070116
20070621,20230,20070116
20070622,30214,20070116
20070623,131575,20070116
20070624,108695,20070116
20070625,15540,20070116
20070626,15821,20070116
20070627,15715,20070116
20070628,8391,20070116
20070629,9126,20070116
20070630,33666,20070116
20070701,44485,20070116
20070702,5380,20070116
20070703,6949,20070116
20070704,7693,20070116
20070705,5663,20070116
20070706,6217,20070116
20070707,22563,20070116
20070708,32148,20070116
20070709,3162,20070116
20070710,3475,20070116
20070711,546,20070116
20070712,642,20070116
20070713,812,20070116
20070714,6409,20070116
20070715,4987,20070116
20070716,913,20070116
20070717,2199,20070116
20070718,170,20070116
20070719,181,20070116
20070720,184,20070116
20070721,625,20070116
20070722,819,20070116
20070723,185,20070116
20070724,254,20070116
